Date_Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
09/11/2004 20.00.00,1.7909331232233272,0.6168802268427156,0.06106131395110142,0.8360838173439705,0.9329290182322292,2.4392995973126044,-0.8457903227594863,1.5386255707888599,0.16963966907345276,0.40351175627695157,-1.0907118354110703,1.5954633403971548,-0.3529475481634838
09/11/2004 21.00.00,0.627272523174827,-0.006177581777412879,0.06106131395110142,-0.08122435940629472,0.07157270076597788,2.4392995973126044,-0.32401416791452753,1.5386255707888599,-0.3719577228979263,-0.1513868220714047,-1.1812280740684,1.8442906685884062,-0.3440861781830264
09/11/2004 22.00.00,-0.39948682980914363,-0.6429793126465148,0.06106131395110142,-0.6528801796999382,-0.6182581162524485,2.4392995973126044,0.3154558564443318,1.5386255707888599,-0.8271299991291917,-0.6745070677390181,-1.2604297828935633,2.110083496429061,-0.31848666490614885
09/11/2004 23.00.00,-0.810190571002732,-1.197317510021776,0.06106131395110142,-0.8921779649391378,-0.9836820085108582,2.4392995973126044,0.868617043159664,1.5386255707888599,-1.1008095323062184,-1.0607360341665084,-1.350946021550893,2.1044283298792594,-0.4329460271537255
10/11/2004 00.00.00,-0.8786411945349966,-1.2431305841850209,0.06106131395110142,-1.0251211789609154,-1.207410922138456,2.4392995973126044,1.3080074893448925,1.5386255707888599,-1.1814729736636578,-1.1805159035016162,-1.350946021550893,1.9856698323334352,-0.4912833795250711
10/11/2004 01.00.00,-0.9470918180672613,-1.1881548951891272,0.06106131395110142,-1.0251211789609154,-1.1999532916842026,2.4392995973126044,1.237391167636552,1.5386255707888599,-1.120975392645578,-1.1560710322087369,-1.3056879022222283,1.917807833735821,-0.459776286261222
10/11/2004 02.00.00,-1.015542441599526,-1.3943137289237284,0.06106131395110142,-1.0650041431674484,-1.2819872266809884,2.4392995973126044,1.2570068125555356,1.5386255707888599,-1.1526646017502866,-1.185404877760192,-1.2604297828935633,1.6802908386441722,-0.5097445669843575
10/11/2004 03.00.00,-1.22089431219632,-1.7058426332337928,0.06106131395110142,-1.2511246427979372,-1.7406314996175638,2.4392995973126044,2.3633291859862,1.5386255707888599,-1.4378674836926617,-1.4860767946626052,-1.1925426039005662,1.109119017114255,-0.7007563198964425
10/11/2004 04.00.00,-1.2893449357285849,-1.7745622444786597,0.06106131395110142,-1.2910076070044705,-1.859953586885616,-1.0177530619771054,3.0224148552640426,-1.7125887908517128,-1.5098884134760897,-1.6009676897391372,-1.1812280740684,0.9111881878712143,-0.7782933072254463
10/11/2004 05.00.00,-1.2893449357285849,-1.7241678628990906,0.06106131395110142,-1.2910076070044705,-1.8674112173398694,-1.0323603267346675,3.2656488522594374,-1.7759241355589968,-1.4609141812233586,-1.6254125610320163,-1.1699135442362338,1.1430500164130617,-0.6653108399746124
10/11/2004 06.00.00,-1.22089431219632,-1.5180090291644892,0.06106131395110142,-1.2378303213957593,-1.6921569016649176,-0.9398476499367738,2.3084053802130464,-1.5014709751607664,-1.3226339960391769,-1.5080771788261964,-1.3735750812152254,2.0591869974808503,-0.4834066062091089
10/11/2004 07.00.00,-1.0839930651317906,-1.3622445770094571,0.06106131395110142,-1.1447700715805151,-1.4497839119016869,-0.6233569135229272,1.6650122268703906,-0.8047821833806438,-1.2390897174904003,-1.300295772836724,-1.3283169618865607,1.776428669990792,-0.5513437760592833
10/11/2004 08.00.00,-0.4679374533414084,-0.6613045423118127,0.06106131395110142,-0.5864085726890494,-0.5250377355742828,0.1264826773652634,0.31153272746053506,0.3774775844886553,-0.7983216272158205,-0.7087298875490489,-1.283058842557896,1.6689805055445706,-0.541005511082083
10/11/2004 09.00.00,-0.057233712147820075,-0.3726821750833708,0.06106131395110142,-0.09451868080847242,0.05665743985747137,0.44297341377911004,-0.27693662010896736,0.8208249974396424,-0.4382169782986801,-0.2882781013115278,-1.1925426039005662,1.420153177353319,-0.5486361352319213
10/11/2004 10.00.00,-0.33103620627687885,-0.6109101607322435,0.06106131395110142,-0.46675968006944957,-0.3758851264892176,0.5500933553345658,0.10360689131931088,1.1586135025451565,-0.6802073023709985,-0.5058374558181521,-1.3056879022222283,2.1270489960784644,-0.36427040980517966
10/11/2004 11.00.00,-0.536388076873673,-0.8216503018831692,0.06106131395110142,-0.7725290723195379,-0.7860548014731469,0.36506800173877857,0.5155354346179626,0.8419367790087371,-0.9366018124000024,-0.703840913290473,-1.3170024320543943,2.189255828126277,-0.35934742648270324
10/11/2004 12.00.00,-0.4679374533414084,-0.5925849310669455,0.06106131395110142,-0.4534653586672719,-0.3497834198993312,0.7497259736879153,0.14676131014107438,1.1586135025451565,-0.6802073023709985,-0.4300583548102268,-1.1812280740684,1.8782216678872128,-0.3339940623719498
10/11/2004 13.00.00,-0.12568433568008483,-0.48721486049148266,0.06106131395110142,-0.3205221446454943,-0.18944436513288615,0.7302496206778324,-0.08862642888672657,1.3697313182361028,-0.6110672097789075,-0.3249454082508465,-1.011510126585907,1.2222223481102783,-0.44697652962278334
10/11/2004 14.00.00,0.421920652578033,-0.2169177229283387,0.06106131395110142,0.0783074974198385,0.23564057075954956,1.0516094453441998,-0.37109171572008776,0.7363778711632639,-0.4266936295333316,-0.02182900421914531,-0.8983648282642449,0.7811193572257877,-0.5387901685869685
10/11/2004 15.00.00,0.011216911384444693,-0.36351956025072185,0.06106131395110142,-0.05463571660193906,0.10140322258299092,1.0077876510715134,-0.3083216519793408,-0.2558758625841835,-0.4785486989773998,-0.08538566958063105,-0.796534059774749,0.6058091941819516,-0.5289442019420156
10/11/2004 16.00.00,0.2165687819812387,-0.29021864158953026,0.06106131395110142,0.14477910443072728,0.29903042962070225,1.4703510350609816,-0.429938650477038,-0.10809339160052112,-0.3575535369412407,0.036838686883764606,-0.8304776492712477,0.5775333614329458,-0.5845739134859991
10/11/2004 17.00.00,0.421920652578033,-0.2352429525936366,0.06106131395110142,0.27772231845250483,0.43699659302438754,1.6212927708891238,-0.528016875071955,-0.08698161003142649,-0.3345068394105437,0.20306381167534268,-0.8644212387677462,0.5209816959349342,-0.649557293342688
10/11/2004 18.00.00,0.28501940551350347,-0.23982426000996104,0.06106131395110142,0.317605282659038,0.4705559300685272,0.9444895037887441,-0.516247488120565,0.6519307448868854,-0.3316260022192066,0.14439612057243278,-0.8870502984320787,0.4813955300863258,-0.6968179332384615
10/11/2004 19.00.00,1.10642688790068,0.2457943261204332,0.06106131395110142,0.9025554243548592,0.9888612466391287,1.2804565932126735,-0.849713451743283,1.411954881374292,0.051525344228630726,0.5428475226463626,-0.8870502984320787,0.6171195272815536,-0.6212501392384484
10/11/2004 20.00.00,1.7224824996910622,0.8001325234956945,0.06106131395110142,1.4875055660506804,1.458691965257084,1.6797218299193724,-1.096870577722474,1.5175137892197652,0.5383868295646045,0.7408509801186836,-0.954937477425076,1.3070498463572957,-0.3307941232123399
10/11/2004 21.00.00,1.2433281349652092,0.31909524478162477,0.06106131395110142,0.6765519605178375,0.8024204852827972,1.650507300404248,-0.8222515488567063,1.749743386479806,0.03424032108060799,0.5257361127413472,-0.9209938879285773,1.2844291801580907,-0.3037177149387196
10/11/2004 22.00.00,0.07966753491670946,-0.24898687484261,0.06106131395110142,-0.04134139519976135,0.10886085303724417,0.5111406493144001,-0.39070736063907113,0.7997132158705479,-0.435336141107343,0.11261778789168991,-0.8983648282642449,1.2391878477596816,-0.29091795830028094
10/11/2004 23.00.00,0.421920652578033,0.1908186371245395,0.06106131395110142,0.4239598538764601,0.5675051259738195,1.4119219760307329,-0.7359427112131792,1.2008370656833458,-0.15877577073897922,0.5624034196806659,-0.9323084177607436,1.2957395132576932,-0.3083945490950722
11/11/2004 00.00.00,0.35347002904576824,0.007566340471560543,0.06106131395110142,0.13148478302854935,0.29530161439357566,1.1489912103946143,-0.602556325764092,1.0108310315614941,-0.38924274604594905,0.39373380775979994,-0.9888810669215746,1.397532511154114,-0.32611728905598725
11/11/2004 01.00.00,0.011216911384444693,-0.29479994900585477,0.06106131395110142,-0.10781300221065013,0.04919980940321811,0.5014024728093587,-0.46132368234741145,0.46192471076503383,-0.5131187452734454,0.15661855621887236,-1.0341391862502394,1.420153177353319,-0.35959357564882705
11/11/2004 02.00.00,-0.4679374533414084,-0.6521419274791637,0.06106131395110142,-0.4800540014716274,-0.39452920262485075,-0.10723355875573108,-0.13178084770849008,-0.27698764415327815,-0.7493473949630893,-0.07805220819276731,-1.0454537160824056,1.442773843552524,-0.3682087964631606
11/11/2004 03.00.00,-0.6048387004059378,-0.7712559203036,0.06106131395110142,-0.6262915368955827,-0.5846987792083088,-0.10723355875573108,-0.03370262311357302,-0.27698764415327815,-0.8703425569992486,-0.1318309250371014,-1.1699135442362338,1.6802908386441722,-0.40857725970746744
11/11/2004 04.00.00,-0.6732893239382024,-0.7895811499688979,0.06106131395110142,-0.6395858582977604,-0.5958852248896888,-0.3263425301191634,0.0761449884327341,-0.7625586202424546,-0.8588192082339,-0.30783399834583114,-1.2264861933970648,1.8556010016880087,-0.40094663555762877
11/11/2004 05.00.00,-0.6732893239382024,-0.8445568389647916,0.06106131395110142,-0.6528801796999382,-0.6182581162524485,-0.3701643243918499,0.13106879420588766,-0.8892293096570223,-0.9020317661039569,-0.4129469449052114,-1.237800723229231,1.872566501337412,-0.39799284556414294
11/11/2004 06.00.00,-0.6732893239382024,-0.6887923868097595,0.06106131395110142,-0.5465256084825162,-0.48402076807588984,0.043708177072411175,-0.10431894482191331,-0.4458818967060352,-0.8530575338512258,-0.14160887355425306,-1.1472844845719012,1.6293943396959623,-0.4056234697139814
11/11/2004 07.00.00,-0.39948682980914363,-0.3818447899160197,0.06106131395110142,-0.2806391804389611,-0.1446985824073666,0.7156423559202703,-0.2887060070603574,0.1452479872286144,-0.5909013494395476,0.08328394234023495,-1.0793973055789041,1.5389116748991432,-0.3556551889908458
11/11/2004 08.00.00,0.6957231467070918,0.8459455976589393,0.06106131395110142,0.9424383885613926,1.0224205836832683,2.5172050093529363,-0.9830998371923703,1.6864080417725222,0.3770599468497256,0.6748498276279099,-1.0454537160824056,1.8838768344370145,-0.1491360386129602
11/11/2004 09.00.00,3.228396217400886,2.179106055809361,0.06106131395110142,2.9365865988880557,2.465472076581274,4.898189164835568,-1.5754923137456693,2.1297554547235094,1.679198357334105,1.5035309644565125,-0.9662520072572421,1.9800146657836344,0.020214587680228706
11/11/2004 10.00.00,2.2700874879491804,1.4415155617811208,0.06106131395110142,1.8464522439094802,1.7271666616102013,4.231124074240229,-1.3361814457340717,1.6864080417725222,0.7486879445322144,1.124635459416886,-0.9323084177607436,1.917807833735821,0.034737388481534175
11/11/2004 11.00.00,1.6540318761587975,1.3269828763730092,0.06106131395110142,1.4343282804419695,1.4214038129858177,4.401542163078454,-1.2537957370743413,1.7708551680489006,0.5239826436079188,1.068412255443264,-0.8191631194390816,1.8273251689390029,0.1418122757453959
11/11/2004 12.00.00,0.627272523174827,0.20456255937351292,0.06106131395110142,0.3308996040612157,0.4817423757499071,2.3321796557571486,-0.7947896459701295,2.1086436731544147,-0.09827818972089965,0.4157341919233911,-0.7512759404460841,1.567187507648149,0.09947461917209902
11/11/2004 13.00.00,0.49037127611029746,0.21830648162248634,0.06106131395110142,0.45054849668081554,0.6010644630179592,1.5385182705962717,-0.7908665169863328,1.876414075894374,0.002551111975899643,0.3228436810104504,-0.6720742316209208,1.2957395132576932,0.042614161797496115
11/11/2004 14.00.00,1.2433281349652092,0.6855998380875827,0.06106131395110142,1.035498638376637,1.104454518680054,2.1276779491512787,-1.0458699009331172,1.4330666629433866,0.4750084113551878,0.6088486751371363,-0.5928725227957575,1.13173968331346,0.05762926093104917
11/11/2004 15.00.00,0.9010750173038857,0.3832335486101674,0.06106131395110142,0.54360874649606,0.6756407675604919,2.035165272353385,-0.837944064791893,1.5597373523579545,0.12642711120339592,0.34973303943261747,-0.6720742316209208,1.4031876777039156,0.11104362997991842
11/11/2004 16.00.00,0.7641737702393565,0.31909524478162477,0.06106131395110142,0.46384281808299327,0.6085220934722125,1.514172829333668,-0.7908665169863328,1.6019609154961436,-0.00032972521543748004,0.19084137602890314,-0.7060178211174195,1.5445668414489446,0.14304302157601487
11/11/2004 17.00.00,0.49037127611029746,0.03047287755318291,0.06106131395110142,0.13148478302854935,0.28784398393932237,0.7497259736879153,-0.5554787779585318,1.2219488472524405,-0.2538433980531043,0.019727276978749212,-0.7852195299425828,1.6802908386441722,0.11153592831216601
11/11/2004 18.00.00,1.2433281349652092,0.45195315985503454,0.06106131395110142,0.8360838173439705,0.9403866486864825,1.6164236826366032,-0.9164066444678266,1.6230726970652383,0.2791114823442634,0.4108452176648153,-0.7739050001104167,1.5615323410983482,0.05959845426004007
11/11/2004 19.00.00,0.9695256408361506,0.3969774708591408,0.06106131395110142,0.7829065317352597,0.8919120507338363,1.080823974859324,-0.8928678705650466,1.1797252841142511,0.24454143604821796,0.34728855230332956,-0.7286468807817519,1.4088428442537164,0.03744502930889591
11/11/2004 20.00.00,1.7909331232233272,0.8230390605773169,0.06106131395110142,1.3811509948332588,1.3729292150331716,1.5920782413739996,-1.096870577722474,1.411954881374292,0.6392161312614038,0.6944057246622132,-0.626816112292256,1.1543603495126642,0.015537753523876081
11/11/2004 21.00.00,1.7224824996910622,0.47944100435298137,0.06106131395110142,0.8759667815505039,0.9664883552763689,2.264012420221859,-0.8065590329215195,2.0453083284471307,0.3482515749363544,0.5452920097756505,-0.6041870526279236,1.1996016819110733,0.08667486253366011
11/11/2004 22.00.00,-0.6048387004059378,-0.9086951427933343,0.06106131395110142,-0.719351786710827,-0.7077496817034876,-0.23382985332126976,0.38999530713646874,0.08191264252133053,-0.7983216272158205,-0.5449492498867587,-0.6947032912852532,1.4144980108035181,0.09307474085287928
11/11/2004 23.00.00,-0.6732893239382024,-0.9270203724586321,0.06106131395110142,-0.825706357928249,-0.8680887364699327,-0.4383315599271399,0.5665361114073194,-0.5514408045515083,-0.8530575338512258,-0.7136188618076247,-0.6494451719565885,1.27877401360829,0.0677213767421258
12/11/2004 00.00.00,-0.6048387004059378,-0.780418535136249,0.06106131395110142,-0.7592347509173603,-0.7599530948832605,-0.36042614788680843,0.374302791201282,-0.38254655199875126,-0.7752749296851235,-0.620728350894684,-0.626816112292256,1.2165671815604775,0.06378299008414456
12/11/2004 01.00.00,-0.33103620627687885,-0.6154914681485679,0.06106131395110142,-0.6395858582977604,-0.5921564096625621,-0.009851793705316721,0.16245382607626113,0.018577297814046642,-0.6917306511363469,-0.49361502017171255,-0.626816112292256,1.250498180859284,0.0812595808789361
12/11/2004 02.00.00,-0.9470918180672613,-1.2614558138503187,0.06106131395110142,-1.038415500363093,-1.2446990744097222,-0.6769168843006551,1.0255422025115313,-0.8258939649497384,-0.9481251611653508,-0.958067574736416,-0.6041870526279236,1.0921535174648518,0.02119918434472388
12/11/2004 03.00.00,-1.1524436886640554,-1.4355454956706488,0.06106131395110142,-1.1979473571892263,-1.598936520986752,-0.6769168843006551,1.747397935530121,-0.8258939649497384,-1.138260415793601,-1.2514060302509655,-0.6041870526279236,1.08649835091505,0.0037225935499323438
12/11/2004 04.00.00,-1.1524436886640554,-1.3301754250951858,0.06106131395110142,-1.1447700715805151,-1.4721568032644465,-0.9057640321691288,1.5002408095509299,-1.417023848884388,-1.066239486010173,-1.214738723311647,-0.5249853438027601,0.8829123551222084,-0.017200085570592306
12/11/2004 05.00.00,-1.015542441599526,-1.3347567325115104,0.06106131395110142,-1.1314757501783375,-1.4348686509931803,-0.8278586201287974,1.3315462632476727,-1.2692413779007257,-1.04895446286215,-1.1487375708208731,-0.5362998736349265,0.9055330213214134,-0.018676980567335067
12/11/2004 06.00.00,-1.0839930651317906,-1.2614558138503187,0.06106131395110142,-1.1314757501783375,-1.4311398357660536,-0.7889059141086316,1.3276231342638758,-1.2059060331934417,-1.0431927884794758,-1.1316261609158578,-0.5136708139705939,0.871602022022606,-0.008092566424010846
12/11/2004 07.00.00,-1.015542441599526,-1.1606670506911803,0.06106131395110142,-1.051709821765271,-1.267071965772482,-0.6038805605128443,1.0020034286087511,-0.910341091226117,-0.9826952074613963,-1.0362911628736293,-0.4910417543062616,0.9111881878712143,0.04310646012974371
12/11/2004 08.00.00,-0.4679374533414084,-0.4643083234098603,0.06106131395110142,-0.5997028940912271,-0.5436818117099159,0.12161358911274267,0.09576063335171751,0.0608008609522359,-0.5534504659521651,-0.5718386083089257,-0.5023562841384278,1.0016708526680327,0.0925824425206317
12/11/2004 09.00.00,-0.057233712147820075,-0.3726821750833708,0.06106131395110142,-0.3072278232433165,-0.17825791945150626,0.4819261197992758,-0.3514760708011043,0.6308189633177909,-0.38924274604594905,-0.2956115626993916,-0.47972722447409544,1.0186363523174367,0.13812003825353844
12/11/2004 10.00.00,-0.33103620627687885,-0.5696783939853232,0.06106131395110142,-0.5066426442759828,-0.42063090921473717,0.0777917948400562,-0.09254955787052326,0.12413620565951977,-0.5534504659521651,-0.4642811746202576,-0.4005255156489319,0.798084856875191,0.10267455833170834
12/11/2004 11.00.00,-0.33103620627687885,-0.48721486049148266,0.06106131395110142,-0.44017103726509405,-0.3311393437636981,0.340722560476175,-0.14747336364367683,0.25080689507408754,-0.4958337221254226,-0.35183476667301355,-0.242122097998605,0.5662230283333433,0.15190439155647253
12/11/2004 12.00.00,-0.26258558274461424,-0.4047513269976421,0.06106131395110142,-0.46675968006944957,-0.3758851264892176,0.184911736395512,-0.1553196216112702,0.12413620565951977,-0.4382169782986801,-0.395835535000196,-0.17423491900560803,0.45877486388712124,0.16962713151738787
12/11/2004 13.00.00,-0.057233712147820075,-0.18942987843039183,0.06106131395110142,-0.20087325202589457,-0.05893583218345414,0.1264826773652634,-0.39463048962286784,0.16635976879770903,-0.23943921209641866,-0.2907225884408157,-0.117662269844777,0.41918869803851294,0.21368783225355187
12/11/2004 14.00.00,0.1481181584489739,-0.04740934852433314,0.06106131395110142,-0.04134139519976135,0.11631848349149744,0.33585347222365425,-0.5515556489747352,0.3141422397813714,-0.08963567814688829,-0.09271913096849478,-0.117662269844777,0.5040161962855304,0.2993477420646414
12/11/2004 15.00.00,0.2165687819812387,0.12209902587967239,0.06106131395110142,0.15807342583290498,0.3139456905292088,0.5403551788295244,-0.6653263895048389,0.33525402135046606,0.08897622771601332,0.053950096788779996,-0.0837186803482783,0.40222319838910964,0.24987175967375336
12/11/2004 16.00.00,0.07966753491670946,-0.11612895976920025,0.06106131395110142,-0.05463571660193906,0.09394559212873765,0.46731885504171367,-0.5515556489747352,0.5252600554723177,-0.12708656163427087,-0.012051055701993656,-0.18554944883777397,0.5944988610823491,0.26759449963466814
12/11/2004 17.00.00,0.35347002904576824,0.23205040387145978,0.06106131395110142,0.35748824686557135,0.5041152671126669,0.5695697083446487,-0.7673277430835527,0.6308189633177909,0.13506962277740728,0.18350791464103938,-0.16292038917344165,0.5153265293851329,0.23608740637081926
12/11/2004 18.00.00,1.311778758497474,0.6031363045937421,0.06106131395110142,0.8493781387461484,0.9441154639136091,1.4898273880710644,-1.0027154821113538,1.1163899394069672,0.42603417910245667,0.5159581642241956,-0.25343662783077137,0.6680160262297644,0.21934926307439967
12/11/2004 19.00.00,2.1331862408846507,0.9925474349813225,0.06106131395110142,1.4077396376376141,1.3990309216230579,1.7478890654546626,-1.1439481255280342,1.4330666629433866,0.8235897115069796,0.870408797970943,-0.19686397866994035,0.5436023621341387,0.19793428562162688
12/11/2004 20.00.00,1.2433281349652092,0.6810185306712582,0.06106131395110142,1.141853209594059,1.1939460841310934,1.1149075926269691,-1.0576392878845071,1.0530545946996834,0.6565011544094265,0.6381825206885913,-0.21949303833427267,0.5888436945325478,0.1991650314522464
12/11/2004 21.00.00,1.1748775114329446,0.2870260928673535,0.06106131395110142,0.317605282659038,0.4705559300685272,1.3681001817580465,-0.7084808083266024,1.1797252841142511,0.051525344228630726,0.3717334235962087,-0.298694747159436,0.7189125251779749,0.18316533565419763
12/11/2004 22.00.00,-0.33103620627687885,-0.6796297719771106,0.06106131395110142,-0.5731142512868717,-0.5101224746657763,-0.160793529533459,0.009451795708190493,0.10302442409042516,-0.5937821866308848,-0.422724893422363,-0.31000927699160236,0.7019470255285711,0.1617503582014254
12/11/2004 23.00.00,-0.39948682980914363,-0.6017475458995944,0.06106131395110142,-0.5465256084825162,-0.46910550716738336,-0.17540079429102112,-0.010163849210792922,-0.06586982846233187,-0.5678546519088506,-0.4178359191637872,-0.28738021732726987,0.6340850269309574,0.13812003825353844
13/11/2004 00.00.00,-0.33103620627687885,-0.6475606200628392,0.06106131395110142,-0.6927631439064714,-0.6667327142050947,-0.11697173526077252,0.13499192318968434,-0.04475804689323724,-0.6830881395623356,-0.5302823271110312,-0.32132380682376854,0.6567056931301619,0.11867425412975656
13/11/2004 01.00.00,-0.39948682980914363,-0.6887923868097595,0.06106131395110142,-0.7060574653086492,-0.6928344207949811,-0.12184082351329324,0.17814634201144786,0.018577297814046642,-0.7090156742843696,-0.5718386083089257,-0.32132380682376854,0.6623608596799632,0.10956673498317565
13/11/2004 02.00.00,-0.7417399474704671,-1.041553057866744,0.06106131395110142,-0.9985325361565598,-1.1514786937315564,-0.6038805605128443,0.8097701084027138,-0.7414468386733599,-0.9106742776779683,-1.0167352658393258,-0.31000927699160236,0.6284298603811561,0.10390530416232731
13/11/2004 03.00.00,-0.8786411945349966,-0.9682521392055524,0.06106131395110142,-0.9985325361565598,-1.1589363241858097,-0.6038805605128443,0.8019238504351204,-0.7414468386733599,-0.8991509289126197,-1.07051398268366,-0.31000927699160236,0.6623608596799632,0.1299971157714527
13/11/2004 04.00.00,-0.536388076873673,-0.4414017863282379,0.06106131395110142,-0.6927631439064714,-0.6667327142050947,-0.3263425301191634,0.06829873046514073,-0.4669936782751298,-0.6053055353962332,-0.5400602756281829,-0.32132380682376854,0.7528435244767819,0.18094999315908347
13/11/2004 05.00.00,-0.7417399474704671,-0.8949512205443608,0.06106131395110142,-0.8655893221347822,-0.9426650410124653,-0.6330950900279686,0.37822592018507867,-0.8258939649497384,-0.7954407900244833,-0.7967314242034137,-0.298694747159436,0.6510505265803607,0.14304302157601487
13/11/2004 06.00.00,-0.7417399474704671,-0.7529306906383021,0.06106131395110142,-0.8522950007326046,-0.9016480735140723,-0.4578079129372228,0.287993953557755,-0.7414468386733599,-0.7608707437284379,-0.6720625806097302,-0.3665819261524334,0.7584986910265827,0.12064344745874746
13/11/2004 07.00.00,-0.810190571002732,-0.8124876870505203,0.06106131395110142,-0.9187666077434934,-1.0135125303278711,-0.4918915307048678,0.6293061751480664,-0.509217241413319,-0.8501766966598887,-0.7796200142983983,-0.26475115766293733,0.3965680318393084,-0.005631074762772909
13/11/2004 08.00.00,0.011216911384444693,0.2503756335367577,0.06106131395110142,-0.06793003800411701,0.0864879616744844,0.8763222682534539,-0.5986331967802954,0.2930304582122768,-0.24232004928775577,0.14439612057243278,-0.4005255156489319,0.8885675216720094,0.16273495486592054
13/11/2004 09.00.00,0.011216911384444693,0.30535132253265135,0.06106131395110142,0.06501317601766056,0.22072530985104305,0.530617002324483,-0.6496338735696522,0.3774775844886553,-0.11556321286892239,0.2397311186146614,-0.32132380682376854,0.7698090241261852,0.19498049562814135
13/11/2004 10.00.00,0.6957231467070918,0.9604782830670512,0.06106131395110142,0.5967860321047708,0.7278441807402646,1.5044346528286265,-1.0419467719493205,1.1375017209760618,0.3424899005536801,0.8752977722295188,-0.061089620683945974,0.3513266994408992,0.24322573218841037
13/11/2004 11.00.00,1.1748775114329446,1.1208240426384077,0.06106131395110142,0.982321352767926,1.055979920727408,1.6943290946769347,-1.1439481255280342,1.876414075894374,0.5124592948425704,1.095301613865431,0.30097533394537285,-0.21984512208901832,0.20974944559557063
13/11/2004 12.00.00,1.10642688790068,1.0017100498139715,0.06106131395110142,0.9690270313657481,1.0447934750460282,1.4411365055458574,-1.1282556095928475,1.7286316049107116,0.48365092292919915,0.9681882831424595,0.21045909528804316,-0.09543145799339257,0.21147248975843716
13/11/2004 13.00.00,1.0379762643684154,0.7543194493324498,0.06106131395110142,0.5170201036917044,0.6495390609706054,1.1295148573845313,-0.9360222893868101,1.1797252841142511,0.15523548311676713,0.6895167504036374,0.34623345327403754,-0.3216381199854391,0.17848850149784554
13/11/2004 14.00.00,0.832624393771621,0.6031363045937421,0.06106131395110142,0.2511336756481492,0.4071660712073745,0.5987842378597731,-0.751635227148366,0.48303649233412843,0.07745287895066483,0.21039727306320644,0.34623345327403754,-0.2990174537862345,0.1986727331199988
13/11/2004 15.00.00,0.011216911384444693,-0.006177581777412879,0.06106131395110142,-0.1344016450150058,0.011911657131951817,0.14108994212282555,-0.516247488120565,0.16635976879770903,-0.21639251456572167,0.002615867073733822,0.34623345327403754,-0.2820519541368312,0.2099955947616944
13/11/2004 16.00.00,0.1481181584489739,0.21372517420616188,0.06106131395110142,0.05171885461548285,0.2020812337154099,0.618260590869856,-0.6535570025534488,0.48303649233412843,-0.04354228308549432,0.17861894038246356,0.2670317444488742,-0.1632934565910067,0.23190287054671424
13/11/2004 17.00.00,0.011216911384444693,-0.0382467336916842,0.06106131395110142,-0.1609902878193612,-0.01046123423080796,0.37480617824382,-0.5319400040557517,0.3774775844886553,-0.22503502613973306,0.029505225495900865,0.08599926713421475,0.06856837195084108,0.19227285480077907
13/11/2004 18.00.00,-0.12568433568008483,-0.2123364155120142,0.06106131395110142,-0.36040510885202753,-0.2453765935397856,0.01449364755728687,-0.2847828780765607,0.12413620565951977,-0.40652776919397177,-0.4202804062930751,-0.01583150135528092,0.18167170294686433,0.1526428390548439
13/11/2004 19.00.00,-0.12568433568008483,-0.3314504083364505,0.06106131395110142,-0.29393350184113876,-0.16707147377012638,-0.03419723496792031,-0.24947471722239056,0.16635976879770903,-0.5015953965080968,-0.4691701488788334,-0.0837186803482783,0.1760165363970631,0.06033690175841145
13/11/2004 20.00.00,0.1481181584489739,-0.1252915746018492,0.06106131395110142,-0.1476959664171835,-0.0030036037765547,0.2676862366883642,-0.3083216519793408,0.6730425264559801,-0.4151702807679831,-0.32738989538013447,-0.14029132950910933,0.1760165363970631,-0.023846113055935283
13/11/2004 21.00.00,-0.26258558274461424,-0.8033250722178713,0.06106131395110142,-0.7326461081130047,-0.7301225730662474,-0.17540079429102112,0.22522388981700805,0.0608008609522359,-0.8415341850858773,-0.8113983469791413,-0.28738021732726987,0.3682921990903026,-0.0637222779679945
13/11/2004 22.00.00,-0.8786411945349966,-1.4172202660053508,0.06106131395110142,-1.1181814287761596,-1.3938516834947874,-0.7110005020683001,1.2256217806851621,-1.079235343778874,-1.1901154852376692,-1.2318501332166623,-0.5023562841384278,0.3852576987397063,-0.3211943057335108
13/11/2004 23.00.00,-0.8786411945349966,-1.4034763437563775,0.06106131395110142,-1.0782984645696265,-1.3230041941793815,-0.7207386785733415,1.1981598777985853,-1.2270178147625364,-1.2189238571510403,-1.2758509015438446,-0.5815579929635911,0.2608440346440805,-0.5090061194859862
14/11/2004 00.00.00,-0.8786411945349966,-1.476777262417569,0.06106131395110142,-1.1181814287761596,-1.4013093139490407,-0.6866550608056965,1.4100088429236062,-1.1214589069170633,-1.302468135699817,-1.405408719396104,-0.739961410613918,0.40222319838910964,-0.5909737918052185
14/11/2004 01.00.00,-0.8786411945349966,-1.504265106915516,0.06106131395110142,-1.1181814287761596,-1.397580498721914,-0.6866550608056965,1.5355489704051002,-1.1003471253479686,-1.3399190191871995,-1.4518539748525745,-0.796534059774749,0.3513266994408992,-0.6766337016163083
